Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0P88fVbvRQGgRQN1GulQNy,"0PfJ0SW9UpzczeHL5hgdwL,26XzvosH2cl8Re6KSo9m8Z","Glad U Came (feat. ZieZie)","Glad U Came (feat. ZieZie)","Liilz,ZieZie",2022-03-04,125142,59,spotify:user:bill9119,2023-11-28T19:59:09Z,"melodic drill,uk hip hop",0.75,0.531,2,-8.988,0,0.0513,0.374,0,0.107,0.663,139.997,4
1jrjUPWrfMw8RBbZ9PlX0W,"0tOWWVeVRQUE7nS0J43Zm9,4z0EquFxDCtiHuPGiWDCq1","Highs & Lows","Highs & Lows","Prinz,Gabriela Bee",2023-06-02,124791,73,spotify:user:bill9119,2023-11-28T19:59:09Z,"chill drill",0.718,0.508,0,-8.45,1,0.0523,0.315,0,0.0523,0.638,144.055,4
32M9aAAuuhybp33wiLWtes,"0SJsXjUcebfEVuPf3zQ8QJ","Better With You Than On My Own","Better With You Than On My Own","Kay9ine",2021-10-30,140444,50,spotify:user:bill9119,2023-11-28T19:59:09Z,"chill drill,melodic drill",0.746,0.558,8,-9.516,1,0.141,0.607,0,0.142,0.824,134.995,4
6lft9WPolzGl1c0sxWAMsZ,"0tOWWVeVRQUE7nS0J43Zm9,0PfJ0SW9UpzczeHL5hgdwL","Peter Pan (feat. Liilz)","Peter Pan (feat. Liilz)","Prinz,Liilz",2022-09-09,139586,62,spotify:user:bill9119,2023-11-28T19:59:09Z,"chill drill,melodic drill",0.816,0.487,4,-8.059,0,0.314,0.168,0,0.176,0.479,141.015,4
3FMedgGsLUNwx8NciePFEK,"3FoFW2AoUGRHBacC6i4x4p,5AiY4bxeXerLXx03JADdQv,5A7HNCq6t0xNDOjZIUZDRk","Reggae & Calypso (Russ Millions x Buni x YV)","One Of A Kind Music Presents: Reggae & Calypso (Russ Millions x Buni x YV)","Russ Millions,Buni,YV",2022-02-10,141276,68,spotify:user:bill9119,2023-11-28T19:59:09Z,"melodic drill,uk drill",0.759,0.803,1,-6.77,0,0.277,0.413,0,0.362,0.895,140.994,4
4vzJrkfHbCGaodPA5RY5BV,"5H4yInM5zmHqpKIoMNAx4r","Loading","Wild West","Central Cee",2021-03-12,173333,75,spotify:user:bill9119,2023-11-28T19:59:09Z,"melodic drill,r&drill",0.85,0.68,3,-6.18,0,0.338,0.732,0,0.0964,0.694,144.006,1
3Kim4tV3HTnpaELmIh56lI,"3LIh5lV3zpZkgmO0K6R6bq","Talking Stage","Talking Stage","JBEE",2022-03-31,177464,32,spotify:user:bill9119,2023-11-28T19:59:09Z,"chill drill,melodic drill",0.838,0.454,11,-10.074,0,0.35,0.734,0,0.102,0.76,142.114,4
57BGVV6wcyhbn3hsjlqEZB,"0eDvMgVFoNV3TpwtrVCoTj","Element","Meet The Woo 2","Pop Smoke",2020-02-07,135746,79,spotify:user:bill9119,2023-11-28T19:59:09Z,"brooklyn drill,rap",0.772,0.878,2,-4.22,1,0.324,0.0301,0.00000218,0.251,0.305,61.311,5
2swRdG3vAk5bYBR3oSf1cg,"3AFt30387waHIjjDL63XeI","BM (London View)","BM (London View)","OTP",2021-07-23,164623,9,spotify:user:bill9119,2023-11-28T19:59:09Z,"melodic drill",0.868,0.522,11,-8.601,1,0.355,0.24,0,0.235,0.8,143.01,4
792HwhrdO3ErRKL5yRe4Ge,"0eDvMgVFoNV3TpwtrVCoTj","Invincible","Meet The Woo 2","Pop Smoke",2020-02-07,127546,80,spotify:user:bill9119,2023-11-28T19:59:09Z,"brooklyn drill,rap",0.548,0.732,11,-5.652,0,0.336,0.125,0,0.269,0.612,142.791,4
4K06PO78fW4mnBVenxGNob,"4MCBfE4596Uoi2O4DtmEMz","Conversations","Legends Never Die","Juice WRLD",2020-07-10,181661,77,spotify:user:bill9119,2023-11-28T19:59:09Z,"chicago rap,melodic rap,rap",0.747,0.622,11,-5.825,1,0.0838,0.176,0,0.151,0.57,159.93,4
285pBltuF7vW8TeWk8hdRR,"4MCBfE4596Uoi2O4DtmEMz","Lucid Dreams","Goodbye & Good Riddance","Juice WRLD",2018-12-10,239835,86,spotify:user:bill9119,2023-11-28T19:59:09Z,"chicago rap,melodic rap,rap",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,4
0JP9xo3adEtGSdUEISiszL,"15UsOTVnJzReFVN1VCnxy4","Moonlight","?","XXXTENTACION",2018-03-16,135090,85,spotify:user:bill9119,2023-11-28T19:59:09Z,"emo rap,miami hip hop,rap",0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,4
5dOxHHMOFAbG3VH23t0xNm,"4MCBfE4596Uoi2O4DtmEMz","Righteous","Legends Never Die","Juice WRLD",2020-07-10,242180,75,spotify:user:bill9119,2023-11-28T19:59:09Z,"chicago rap,melodic rap,rap",0.706,0.625,0,-7.426,1,0.0314,0.0417,0,0.129,0.225,142.948,4
7AQim7LbvFVZJE3O8TYgf2,"15UsOTVnJzReFVN1VCnxy4,6Xgp2XMz1fhVYe7i6yNAax","Fuck Love","17","XXXTENTACION,Trippie Redd",2017-08-25,146520,86,spotify:user:bill9119,2023-11-28T19:59:09Z,"emo rap,miami hip hop,rap,melodic rap,trap",0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,4
0RLLvYBopDwooCyvnTwgYu,"6jGMq4yGs7aQzuGsMgVgZR","F.N","True 2 Myself","Lil Tjay",2019-10-11,224000,79,spotify:user:bill9119,2023-11-28T19:59:09Z,"brooklyn drill,melodic rap,nyc rap,rap",0.567,0.515,6,-10.265,0,0.247,0.354,0,0.078,0.321,120.1,1
1oWM79mUVdZGCGYjSirHZR,"4MCBfE4596Uoi2O4DtmEMz,7wlFDEWiM5OoIAt8RSli8b","Bandit (with YoungBoy Never Broke Again)","Death Race For Love (Bonus Track Version)","Juice WRLD,YoungBoy Never Broke Again",2019-03-08,189322,77,spotify:user:bill9119,2023-11-28T19:59:09Z,"chicago rap,melodic rap,rap,baton rouge rap",0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.424,180.056,4
1K5KBOgreBi5fkEHvg5ap3,"1RyvyyTE3xzB2ZywiAwp0i,3TVXtAsR1Inumwj472S9r4","Life Is Good (feat. Drake)","High Off Life","Future,Drake",2020-05-15,237918,75,spotify:user:bill9119,2023-11-28T19:59:09Z,"atl hip hop,hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,pop rap",0.795,0.574,2,-6.903,0,0.487,0.067,0,0.15,0.537,142.053,4
561jH07mF1jHuk7KlaeF0s,"7dGJo4pcD2V6oG8kP0tJRR","Mockingbird","Encore (Deluxe Version)","Eminem",2004-11-12,250760,90,spotify:user:bill9119,2023-11-28T19:59:09Z,"detroit hip hop,hip hop,rap",0.637,0.678,0,-3.798,1,0.266,0.209,0,0.156,0.254,84.039,4
1HvTxgCj0mTzQlEo0zLvFb,"6jGMq4yGs7aQzuGsMgVgZR","In My Head","In My Head","Lil Tjay",2022-04-01,135264,74,spotify:user:bill9119,2023-11-28T19:59:09Z,"brooklyn drill,melodic rap,nyc rap,rap",0.684,0.545,1,-6.885,1,0.121,0.159,0,0.102,0.407,143.049,4
2BJWxD8xKrDv8vneTvTIm9,"6jGMq4yGs7aQzuGsMgVgZR","Beat the Odds","Beat the Odds","Lil Tjay",2022-08-26,150000,71,spotify:user:bill9119,2023-11-28T19:59:09Z,"brooklyn drill,melodic rap,nyc rap,rap",0.498,0.625,8,-7.452,0,0.342,0.054,0,0.175,0.478,84.821,4
7zOoDCREaLK0mFa478jmlH,"7t3WSgiRVbVsTIbsgcHVrY,6jGMq4yGs7aQzuGsMgVgZR","Eastside (with Lil Tjay) - Remix","LaZy, but i have goals (Banned From Vermont)","North Ave Jax,Lil Tjay",2022-11-04,157059,34,spotify:user:bill9119,2023-11-28T19:59:09Z,"brooklyn drill,melodic rap,nyc rap,rap",0.822,0.45,1,-8.066,0,0.0607,0.00593,0.00000806,0.112,0.274,146.114,4
6PQK1Y3Dl6dym9pj0y9Chy,"6jGMq4yGs7aQzuGsMgVgZR","Give You What You Want","Give You What You Want","Lil Tjay",2022-11-11,159330,69,spotify:user:bill9119,2023-11-28T19:59:09Z,"brooklyn drill,melodic rap,nyc rap,rap",0.691,0.656,10,-5.673,0,0.0679,0.222,0.00111,0.153,0.393,89.467,4
1m0UFnuTktOkksvjbF9z0m,"4eYnorQRhVHT2KBl2UyHHd","Ramenez la coupe à la maison","Marchand de sable","Vegedream",2018-07-20,235555,70,spotify:user:bill9119,2023-11-28T19:59:09Z,"french hip hop,pop urbaine,r&b francais",0.808,0.661,0,-6.237,0,0.0395,0.0358,0,0.138,0.804,107.992,4
1dg3qy5DjoJodawfOCgrTP,"6jGMq4yGs7aQzuGsMgVgZR,4DdkRBBYG6Yk9Ka8tdJ9BW,3tJoFztHeIJkJWMrx0td2f","Run It Up (feat. Offset & Moneybagg Yo)","Destined 2 Win","Lil Tjay,Offset,Moneybagg Yo",2021-04-02,232048,77,spotify:user:bill9119,2023-11-28T19:59:09Z,"brooklyn drill,melodic rap,nyc rap,rap,atl hip hop,hip hop,pop rap,trap,memphis hip hop,southern hip hop,tennessee hip hop",0.88,0.575,6,-6.091,1,0.163,0.415,0,0.109,0.671,120.031,4
0b11D9D0hMOYCIMN3OKreM,"5ghnxpW47ojtLHHyTLdxdY,4npEfmQ6YuiwW1GpUmaq3F","Into Your Arms (feat. Ava Max)","Into Your Arms (feat. Ava Max)","Witt Lowry,Ava Max",2018-06-08,186022,76,spotify:user:bill9119,2023-11-28T19:59:09Z,"deep underground hip hop,indie pop rap,pop",0.504,0.788,3,-4.113,0,0.215,0.0134,0,0.363,0.228,170.039,4
1xbtojAZsQjOgiGdGX6ChU,"4Ga1P7PMIsmqEZqhYZQgDo","Ransom","Ransom","Lil Tecca",2019-05-22,131248,0,spotify:user:bill9119,2023-11-28T19:59:09Z,"melodic rap,pluggnb,rap",0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,4
6iaSML1PIYq936g62BDtBq,"4MCBfE4596Uoi2O4DtmEMz","Robbery","Death Race For Love (Bonus Track Version)","Juice WRLD",2019-03-08,240050,82,spotify:user:bill9119,2023-11-28T19:59:09Z,"chicago rap,melodic rap,rap",0.623,0.692,2,-5.122,1,0.0504,0.328,0,0.153,0.566,79.899,4
42tD9J0KCPFSc1d2hFTvAf,"1HPW4jeRjXBFRoUnSvBzoD","NOSTYLIST","NO STYLIST","Destroy Lonely",2022-08-12,180000,5,spotify:user:bill9119,2023-11-28T19:59:09Z,"rage rap",0.567,0.773,11,-5.166,0,0.0775,0.0396,0,0.111,0.496,160.08,4
7sO5G9EABYOXQKNPNiE9NR,"4DdkRBBYG6Yk9Ka8tdJ9BW,0iEtIxbK0KxaSlF7G42ZOp","Ric Flair Drip (with Metro Boomin)","Without Warning","Offset,Metro Boomin",2017-10-30,172800,87,spotify:user:bill9119,2023-11-28T19:59:09Z,"atl hip hop,hip hop,pop rap,rap,trap",0.88,0.428,9,-8.28,1,0.206,0.149,0.0000505,0.114,0.333,100.007,4
3qIxnOusGoTpHvNVMLHscw,"0wY1K9SgxbaRfoFRmSR5x5","Tropical","Tropical","SL",2017-12-26,180062,72,spotify:user:bill9119,2023-11-28T19:59:09Z,"uk hip hop",0.847,0.434,10,-12.466,0,0.275,0.76,0.00000889,0.156,0.44,140.005,4
1o6x7iRcDQPEEg8YPgLeVA,"5H4yInM5zmHqpKIoMNAx4r","Day in the Life","Wild West","Central Cee",2021-03-12,188689,72,spotify:user:bill9119,2023-11-28T19:59:09Z,"melodic drill,r&drill",0.905,0.571,2,-7.979,1,0.357,0.228,0,0.113,0.757,144.892,4
39ZVkOVxjG8ypNdUSVNkxU,"33NVpKoXjItPwUJTMZIOiY","Mr. Forgettable","Mr. Forgettable","David Kushner",2022-03-04,187293,68,spotify:user:bill9119,2023-10-12T21:35:58Z,"gen z singer-songwriter,singer-songwriter pop",0.56,0.41,8,-9.227,0,0.0276,0.544,0,0.151,0.28,144.727,4
5vUnjhBzRJJIAOJPde6zDx,"1Z25ZlGHqqlr3o1UGQOfNn,04uu8U3I1h26Fp2NBkPTRZ","TO THE MOON","TO THE MOON","JNR CHOI,Sam Tompkins",2021-11-06,152137,71,spotify:user:bill9119,2023-10-12T21:35:58Z,"gambian hip hop,singer-songwriter pop",0.745,0.65,2,-11.814,1,0.346,0.0451,0.00758,0.111,0.386,144.047,4
7l97ElWmIdVHWUaOeeU5ZC,"45dkTj5sMRSjrmBSBeiHym","that way","all the things i never said","Tate McRae",2020-01-24,175026,80,spotify:user:bill9119,2023-10-12T21:35:58Z,"alt z,pop",0.453,0.383,0,-11.015,1,0.163,0.728,0,0.387,0.333,105.029,4
45bE4HXI0AwGZXfZtMp8JR,"45dkTj5sMRSjrmBSBeiHym","you broke me first","you broke me first","Tate McRae",2020-04-17,169265,72,spotify:user:bill9119,2023-10-12T21:35:58Z,"alt z,pop",0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,4
1cuYCAodLWgzhwE2KFZ8rC,"1Bl6wpkWCQ4KVgnASpvzzA","WASTE","SATURATION","BROCKHAMPTON",2017-06-09,154406,54,spotify:user:bill9119,2023-11-28T19:24:51Z,"boy band,rap",0.416,0.412,9,-11.262,1,0.0361,0.511,0.000423,0.241,0.409,116.84,3
6A46jG17UumVQLqodsFxuV,"3zmfs9cQwzJl575W1ZYXeT","Show Me How (Album V)","Oncle Jazz","Men I Trust",2019-09-13,215110,59,spotify:user:bill9119,2023-11-28T19:24:51Z,"indie pop,pov: indie",0.811,0.217,9,-15.267,0,0.0648,0.753,0.846,0.0962,0.46,166.015,4
6IPwKM3fUUzlElbvKw2sKl,"3uwAm6vQy7kWPS2bciKWx9","we fell in love in october","we fell in love in october / October Passed Me By","girl in red",2018-11-21,184153,88,spotify:user:bill9119,2023-11-28T19:35:05Z,"bedroom pop,indie pop,norwegian indie,pov: indie",0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.96,4
0U10zFw4GlBacOy9VDGfGL,"5pKCCKE2ajJHZ9KAiaK11H,7CajNmpbOovFoOoasH2HaY","We Found Love","Talk That Talk","Rihanna,Calvin Harris",2011-11-19,215226,82,spotify:user:bill9119,2023-11-28T19:35:21Z,"barbadian pop,pop,urban contemporary,dance pop,edm,electro house,house,pop dance,progressive house,uk dance",0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,4
5JtvedSVWW9McnoEAPJwQm,"6jGMq4yGs7aQzuGsMgVgZR","Sex Sounds","True 2 Myself","Lil Tjay",2019-10-11,162453,79,spotify:user:bill9119,2023-11-28T19:58:59Z,"brooklyn drill,melodic rap,nyc rap,rap",0.857,0.427,8,-8.638,1,0.112,0.281,0,0.108,0.366,130.033,4
7D7e6hm2LiNd6nLuJF6K9Q,"4F9apzBcSE0OSfHYbxo4RF","Hex","Hex","80purppp",2018-03-12,122221,81,spotify:user:bill9119,2023-11-28T19:58:59Z,"bedroom r&b,sad lo-fi",0.845,0.398,5,-15.781,1,0.268,0.872,0.00713,0.159,0.482,109.996,4
42er1na9BHF1ERol51wg8M,"0eDvMgVFoNV3TpwtrVCoTj","Imperfections (Interlude)","Shoot For The Stars Aim For The Moon (Deluxe)","Pop Smoke",2020-07-20,108131,74,spotify:user:bill9119,2023-11-28T19:58:59Z,"brooklyn drill,rap",0.774,0.513,7,-5.024,1,0.0778,0.907,0,0.11,0.324,91.03,4
5RBOcBpJXaNnHCGViJmYhh,"7riQPkkGZBnTh9ve5qIhYo","The Perfect Girl","The Perfect Girl","Mareux",2021-12-08,194423,81,spotify:user:bill9119,2023-11-28T19:58:59Z,"dark synthpop",0.485,0.89,8,-5.992,0,0.0911,0.000872,0.818,0.102,0.258,128.881,4
6EbVuwU7EnKeF2hdpViXCH,"6EPlBSH2RSiettczlz7ihV,0bBz5bRBkExaej2HxtVfCw","Die Young (feat. 347aidan)","Die Young (feat. 347aidan)","Sleepy Hallow,347aidan",2022-05-25,148816,71,spotify:user:bill9119,2023-11-28T19:59:09Z,"brooklyn drill,nyc rap,sad rap",0.808,0.582,11,-6.26,1,0.338,0.827,0,0.111,0.675,77.471,4
2ZXxRC6V6AXzMdbLQZMHSB,"4Ga1P7PMIsmqEZqhYZQgDo","LOT OF ME","We Love You Tecca 2","Lil Tecca",2021-08-27,123870,83,spotify:user:bill9119,2023-11-28T19:59:09Z,"melodic rap,pluggnb,rap",0.704,0.537,0,-8.565,1,0.302,0.223,0,0.122,0.7,77.444,4
2ZRo7axmMPeSVUvDbGkJah,"15UsOTVnJzReFVN1VCnxy4","Hope","?","XXXTENTACION",2018-03-16,110886,86,spotify:user:bill9119,2023-11-28T19:59:09Z,"emo rap,miami hip hop,rap",0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,4
4XvcHTUfIlWfyJTRG0aqlo,"6EPlBSH2RSiettczlz7ihV","2055","Still Sleep?","Sleepy Hallow",2021-06-02,123986,82,spotify:user:bill9119,2023-11-28T19:59:09Z,"brooklyn drill,nyc rap",0.829,0.512,6,-5.865,0,0.187,0.492,0,0.12,0.638,80.511,4
2tTmW7RDtMQtBk7m2rYeSw,"716NhGYqD1jl2wI1Qkgq36,52iwsT98xCoGgiGntTiR7K","Quevedo: Bzrp Music Sessions, Vol. 52","Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap,Quevedo",2022-07-06,198937,87,spotify:user:bill9119,2023-11-28T19:59:09Z,"argentine hip hop,pop venezolano,trap argentino,trap latino,urbano latino,rap canario",0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,4
5TXDeTFVRVY7Cvt0Dw4vWW,"15UsOTVnJzReFVN1VCnxy4","Revenge","17","XXXTENTACION",2017-08-25,120026,88,spotify:user:bill9119,2023-11-28T19:59:09Z,"emo rap,miami hip hop,rap",0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,4
5Zlb01Jcn0Ld49zazzZJSB,"1rPf3UFQ9PzH7MafzfHTnG,6TLwD7HPWuiOzvXEa3oCNe","WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1","WORTH NOTHING (Fast & Furious: Drift Tape/Phonk Vol 1)","TWISTED,Oliver Tree",2022-09-28,164629,35,spotify:user:bill9119,2023-11-28T19:59:09Z,"meme,alternative hip hop",0.604,0.601,2,-7.887,0,0.0628,0.15,0.000579,0.168,0.156,139.88,4
0vjeOZ3Ft5jvAi9SBFJm1j,"0iEtIxbK0KxaSlF7G42ZOp,1RyvyyTE3xzB2ZywiAwp0i,7bXgB6jMjp9ATFy66eO08Z","Superhero (Heroes & Villains) [with Future & Chris Brown]","HEROES & VILLAINS","Metro Boomin,Future,Chris Brown",2022-12-02,182666,88,spotify:user:bill9119,2023-11-28T19:59:09Z,"hip hop,rap,atl hip hop,southern hip hop,trap,r&b",0.526,0.606,5,-5.3,0,0.259,0.152,0.00000236,0.194,0.492,116.622,4
3DWjFSDEQ9IWz1mj449fB7,"0eDvMgVFoNV3TpwtrVCoTj","Get Back","Meet The Woo 2","Pop Smoke",2020-02-07,108160,75,spotify:user:bill9119,2023-11-28T19:59:09Z,"brooklyn drill,rap",0.798,0.649,9,-6.546,1,0.306,0.0746,0.0000134,0.517,0.566,142.006,4
40mjsnRjCpycdUw3xhS20g,"7A8S43ryYdbWpJKeHRZRcq,0eDvMgVFoNV3TpwtrVCoTj,0Y5tJX1MQlPlqiwlOH1tJY","GATTI","JACKBOYS","JACKBOYS,Pop Smoke,Travis Scott",2019-12-27,181144,77,spotify:user:bill9119,2023-11-28T19:59:09Z,"pop rap,brooklyn drill,rap,hip hop,slap house",0.594,0.676,2,-5.808,1,0.344,0.135,0,0.163,0.472,143.477,4
4VXIryQMWpIdGgYR4TrjT1,"4MCBfE4596Uoi2O4DtmEMz","All Girls Are The Same","Goodbye & Good Riddance","Juice WRLD",2018-12-10,165819,87,spotify:user:bill9119,2023-11-28T19:59:09Z,"chicago rap,melodic rap,rap",0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,4
0Xzibp4sColB67CPXM7Dm2,"3OZBM8x80IhMI8T5JlVR10","Legends Aren't Made","Legends Aren't Made","Dan",2022-09-16,168247,57,spotify:user:bill9119,2023-11-28T19:59:09Z,"chill drill",0.624,0.443,11,-7.544,1,0.3,0.799,0,0.108,0.569,97.857,3
7j07Fo47VvB4FUg81f2zgw,"5JjYzdDYQMWMHiNPNtGFqK","Little Do You Know?","Little Do You Know?","Sivarni",2022-08-04,148009,48,spotify:user:bill9119,2023-11-28T19:59:09Z,"chill drill",0.824,0.467,6,-11.557,1,0.231,0.279,0,0.103,0.559,146.072,4
5RobAV5ROH5KARimi7n3cO,"4UWWa5dKgTLAx8mv6Ju6X1,3yDDYheQFqfhKZXdjFQuuP","messy in heaven","messy in heaven","venbee,goddard.",2022-09-23,170437,69,spotify:user:bill9119,2023-11-28T19:59:09Z,"",0.62,0.837,8,-4.356,0,0.13,0.128,0.000242,0.242,0.433,172.081,4
4u8IMzrDUt5LujU8wlfk90,"0KYOBAf6Zky4CFQne2JPTX","Dancin Is What to Do (Sped Up) - Slay Slayyyy","Dancin Is What to Do (Sped Up) - Slay Slayyyy","Hiko",2022-02-24,78000,69,spotify:user:bill9119,2023-11-28T19:59:09Z,"sped up",0.687,0.745,2,-5.214,0,0.0491,0.142,0.00236,0.128,0.367,156.022,4
78dtqFPt7cvYgS2zTXtZKV,"00FQb4jTyendYWaN8pK0wa,1YzaVDzA3EdEipDSUeNQER","Summertime Sadness - Sped Up","Summertime Sadness (Sped Up)","Lana Del Rey,Speed Radio",2022-09-26,197353,70,spotify:user:bill9119,2023-11-28T19:59:09Z,"art pop,pop,sped up",0.509,0.84,5,-4.984,0,0.0441,0.0311,0.000169,0.0969,0.336,149.907,4
3L39OdJrfnGfy3XSZA10Yd,"0FDzmUEXdafn3kIB3cWrF3","Late Night Trips","Late Night Trips","Alex1",2021-09-23,97477,65,spotify:user:bill9119,2023-11-28T19:59:09Z,"chill drill,melodic drill",0.823,0.462,8,-12.107,1,0.377,0.265,0.00000141,0.144,0.446,138.051,4
38baHRHvx5hgtz0nhpAbEY,"0x1B0bD5jSY4Py6VWB66Fe,7MdhgOG14jdWpchQuE14Ce","D38 - No Miming","D38 - No Miming","D38,Tim & Barry",2021-11-19,107412,63,spotify:user:bill9119,2023-11-28T19:59:09Z,"",0.79,0.737,2,-5.568,1,0.34,0.349,0,0.575,0.356,143.083,4
7hxHWCCAIIxFLCzvDgnQHX,"6MPCFvOQv5cIGfw3jODMF0,2hlmm7s2ICUX0LVIhVFlZQ,4Gso3d4CscCijv0lmajZWs,7rkW85dBwwrJtlHRDkJDAC","Lemonade (feat. Gunna, Don Toliver & NAV)","B4 The Storm","Internet Money,Gunna,Don Toliver,NAV",2020-08-28,195428,42,spotify:user:bill9119,2023-11-28T19:59:09Z,"pop rap,trap,atl hip hop,melodic rap,rap,canadian hip hop,canadian trap",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,4
3a9TMd2Yrza6HXqqlfMtfy,"0GOx72r5AAEKRGQFn3xqXK","Est-ce que tu m'aimes ? - Pilule bleue","Mon coeur avait raison","GIMS",2015-08-28,237093,76,spotify:user:bill9119,2023-11-28T19:59:09Z,"french hip hop,french pop,r&b francais,rap conscient",0.779,0.852,2,-3.353,1,0.0651,0.235,0,0.212,0.601,119.892,4
3tjFYV6RSFtuktYl3ZtYcq,"6fWVd57NKTalqvmjRd2t8Z,6ASri4ePR7RlsvIQgWPJpS","Mood (feat. iann dior)","Mood (feat. iann dior)","24kGoldn,iann dior",2020-07-24,140525,13,spotify:user:bill9119,2023-11-28T19:59:09Z,"cali rap,pop rap,melodic rap",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,4
27XMmSWSOXJ7eVb40tH93T,"0bBz5bRBkExaej2HxtVfCw","MEMORIES!","TROUBLED MEMORIES!","347aidan",2021-06-18,137806,72,spotify:user:bill9119,2023-11-28T19:59:09Z,"sad rap",0.835,0.381,9,-6.121,1,0.342,0.757,0.00000459,0.121,0.31,154.973,4
2pXZpxidEYMMNUlPOBADGa,"1l9d7B8W0IHy3LqWsxP2SH,1YzaVDzA3EdEipDSUeNQER,5vxQVYuckN4XHIB46zPvXy","Black Out Days - Sped Up","Black Out Days (Sped Up)","Phantogram,Speed Radio,Esteve",2022-06-03,181584,69,spotify:user:bill9119,2023-11-28T19:59:09Z,"indietronica,metropopolis,neo-synthpop,sped up",0.585,0.85,6,-4.113,0,0.035,0.0133,0.208,0.0729,0.517,115.27,4
0fj9oGrCKxVA4sXDxvbfiM,"0eDvMgVFoNV3TpwtrVCoTj,21WS9wngs9AqFckK7yYJPM","Backseat (feat. PnB Rock)","Shoot For The Stars Aim For The Moon (Deluxe)","Pop Smoke,PnB Rock",2020-07-20,170669,64,spotify:user:bill9119,2023-11-28T19:59:09Z,"brooklyn drill,rap,melodic rap,trap",0.704,0.542,7,-6.277,1,0.0326,0.577,0,0.118,0.371,89.982,4
3GVkPk8mqxz0itaAriG1L7,"15UsOTVnJzReFVN1VCnxy4","Everybody Dies In Their Nightmares","17","XXXTENTACION",2017-08-25,95466,85,spotify:user:bill9119,2023-11-28T19:59:09Z,"emo rap,miami hip hop,rap",0.734,0.57,7,-7.066,0,0.133,0.847,0.0000214,0.112,0.689,129.953,4
1yYcZqC1O9dAivw3l8jMeD,"3FoFW2AoUGRHBacC6i4x4p","BABA (Toma Tussi)","One Of A Kind","Russ Millions",2023-02-24,120000,58,spotify:user:bill9119,2023-11-28T19:59:09Z,"melodic drill,uk drill",0.784,0.583,2,-10.716,0,0.249,0.557,0.00248,0.236,0.72,138.026,4
0azC730Exh71aQlOt9Zj3y,"7CajNmpbOovFoOoasH2HaY,5pKCCKE2ajJHZ9KAiaK11H","This Is What You Came For","This Is What You Came For","Calvin Harris,Rihanna",2016-04-29,222160,86,spotify:user:bill9119,2023-11-28T19:59:09Z,"dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance,barbadian pop,urban contemporary",0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,4
7ycWLEP1GsNjVvcjawXz3z,"13ubrt8QOOCPljQ2FL1Kca,2p1fiYHYiXz9qi0JJyxBzN","Praise The Lord (Da Shine) (feat. Skepta)","TESTING","A$AP Rocky,Skepta",2018-05-25,205040,84,spotify:user:bill9119,2023-11-28T19:59:09Z,"east coast hip hop,hip hop,rap,trap,birmingham grime,grime,instrumental grime,uk hip hop",0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,4
4rXLjWdF2ZZpXCVTfWcshS,"2hlmm7s2ICUX0LVIhVFlZQ","fukumean","a Gift & a Curse","Gunna",2023-06-16,125040,91,spotify:user:bill9119,2023-11-28T19:59:09Z,"atl hip hop,melodic rap,rap,trap",0.847,0.622,1,-6.747,0,0.0903,0.119,0,0.285,0.22,130.001,4
5RqR4ZCCKJDcBLIn4sih9l,"1XLWox9w1Yvbodui0SRhUQ","Party Girl","Party Girl","StaySolidRocky",2020-04-21,147800,74,spotify:user:bill9119,2023-11-28T19:59:09Z,"melodic rap",0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,4
